start	strand	gisaid_mismatch_0	gisaid_mismatch_1	gisaid_mismatch_2	sensitivity_0	sensitivity_01
4268	-	5617	7	4	0.998045486851457	0.999289267945984
4326	-	5626	0	2	0.999644633972992	0.999644633972992
4327	-	5626	0	2	0.999644633972992	0.999644633972992
4381	-	5623	5	0	0.99911158493248	1
4391	-	5608	19	1	0.996446339729922	0.999822316986496
4465	-	5616	3	9	0.997867803837953	0.998400852878465
4533	-	5605	12	11	0.99591329068941	0.998045486851457
4534	-	5605	13	10	0.99591329068941	0.998223169864961
4539	-	5606	12	10	0.996090973702914	0.998223169864961
4540	-	5606	12	10	0.996090973702914	0.998223169864961
4643	-	5614	6	8	0.997512437810945	0.998578535891969
4693	-	5617	3	8	0.998045486851457	0.998578535891969
4699	-	5616	4	8	0.997867803837953	0.998578535891969
4769	-	5618	2	8	0.998223169864961	0.998578535891969
4770	-	5618	2	8	0.998223169864961	0.998578535891969
4848	-	5619	2	7	0.998400852878465	0.998756218905473
4926	-	5620	1	7	0.998578535891969	0.998756218905473
4948	-	5618	4	6	0.998223169864961	0.998933901918977
4952	-	5618	4	6	0.998223169864961	0.998933901918977
4980	-	5618	6	4	0.998223169864961	0.999289267945984
5049	-	5603	21	4	0.995557924662402	0.999289267945984
5063	-	5620	1	7	0.998578535891969	0.998756218905473
5121	-	5619	2	7	0.998400852878465	0.998756218905473
5122	-	5619	2	7	0.998400852878465	0.998756218905473
5128	-	5576	46	6	0.990760483297797	0.998933901918977
5129	-	5576	47	5	0.990760483297797	0.99911158493248
5162	-	5620	3	5	0.998578535891969	0.99911158493248
5163	-	5620	2	6	0.998578535891969	0.998933901918977
5192	-	5617	5	6	0.998045486851457	0.998933901918977
5193	-	5618	3	7	0.998223169864961	0.998756218905473
5258	-	5622	3	3	0.998933901918977	0.999466950959488
5337	-	5604	8	16	0.995735607675906	0.997157071783937
5397	-	5612	6	10	0.997157071783937	0.998223169864961
5398	-	5613	5	10	0.997334754797441	0.998223169864961
5475	-	5609	9	10	0.996624022743426	0.998223169864961
5489	-	5604	14	10	0.995735607675906	0.998223169864961
5590	-	5625	2	1	0.999466950959488	0.999822316986496
5604	-	5624	3	1	0.999289267945984	0.999822316986496
5678	-	5624	4	0	0.999289267945984	1
5679	-	5624	4	0	0.999289267945984	1
5730	-	5616	8	4	0.997867803837953	0.999289267945984
5801	-	5626	2	0	0.999644633972992	1
5822	-	5617	6	5	0.998045486851457	0.99911158493248
5866	-	5611	10	7	0.996979388770434	0.998756218905473
5867	-	5609	12	7	0.996624022743426	0.998756218905473
5932	-	5620	4	4	0.998578535891969	0.999289267945984
5987	-	5621	1	6	0.998756218905473	0.998933901918977
6050	-	5620	4	4	0.998578535891969	0.999289267945984
6051	-	5618	6	4	0.998223169864961	0.999289267945984
6057	-	5620	2	6	0.998578535891969	0.998933901918977
6078	-	5621	4	3	0.998756218905473	0.999466950959488
6089	-	5624	2	2	0.999289267945984	0.999644633972992
6144	-	5621	7	0	0.998756218905473	1
6145	-	5620	8	0	0.998578535891969	1
6146	-	5622	5	1	0.998933901918977	0.999822316986496
6203	-	5625	2	1	0.999466950959488	0.999822316986496
6204	-	5625	2	1	0.999466950959488	0.999822316986496
6241	-	5619	8	1	0.998400852878465	0.999822316986496
6307	-	5574	40	14	0.990405117270789	0.997512437810945
6342	-	5599	7	22	0.994847192608387	0.996090973702914
6518	-	5603	8	17	0.995557924662402	0.996979388770434
6623	-	5603	17	8	0.995557924662402	0.998578535891969
6647	-	5604	13	11	0.995735607675906	0.998045486851457
6701	-	5606	6	16	0.996090973702914	0.997157071783937
6702	-	5607	6	15	0.996268656716418	0.997334754797441
6749	-	5610	4	14	0.99680170575693	0.997512437810945
6760	-	5608	3	17	0.996446339729922	0.996979388770434
6782	-	5608	2	18	0.996446339729922	0.99680170575693
6786	-	5610	3	15	0.99680170575693	0.997334754797441
6791	-	5612	1	15	0.997157071783937	0.997334754797441
6812	-	5599	10	19	0.994847192608387	0.996624022743426
6813	-	5599	10	19	0.994847192608387	0.996624022743426
6894	-	5536	8	84	0.98365316275764	0.985074626865672
6895	-	5534	10	84	0.983297796730633	0.985074626865672
6912	-	5533	4	91	0.983120113717129	0.983830845771144
6920	-	5533	4	91	0.983120113717129	0.983830845771144
6935	-	5527	5	96	0.982054015636105	0.982942430703625
6936	-	5527	6	95	0.982054015636105	0.983120113717129
6937	-	5527	6	95	0.982054015636105	0.983120113717129
6961	-	5538	4	86	0.984008528784648	0.984719260838664
6966	-	5544	6	78	0.985074626865672	0.986140724946695
6967	-	5547	8	73	0.985607675906183	0.987029140014215
6968	-	5552	3	73	0.986496090973703	0.987029140014215
6982	-	5548	24	56	0.985785358919687	0.990049751243781
6995	-	5536	41	51	0.98365316275764	0.990938166311301
7016	-	5579	4	45	0.991293532338308	0.992004264392324
7024	-	5577	6	45	0.990938166311301	0.992004264392324
7025	-	5577	6	45	0.990938166311301	0.992004264392324
7037	-	5601	3	24	0.995202558635394	0.995735607675906
7079	-	5612	14	2	0.997157071783937	0.999644633972992
7138	-	5623	4	1	0.99911158493248	0.999822316986496
7151	-	5616	10	2	0.997867803837953	0.999644633972992
7160	-	5614	12	2	0.997512437810945	0.999644633972992
7178	-	5622	1	5	0.998933901918977	0.99911158493248
7201	-	5622	1	5	0.998933901918977	0.99911158493248
7208	-	5616	7	5	0.997867803837953	0.99911158493248
7209	-	5615	8	5	0.997690120824449	0.99911158493248
7220	-	5615	9	4	0.997690120824449	0.999289267945984
7229	-	5620	5	3	0.998578535891969	0.999466950959488
7230	-	5621	4	3	0.998756218905473	0.999466950959488
7251	-	5616	7	5	0.997867803837953	0.99911158493248
7252	-	5616	5	7	0.997867803837953	0.998756218905473
7253	-	5617	4	7	0.998045486851457	0.998756218905473
7267	-	5614	7	7	0.997512437810945	0.998756218905473
7268	-	5614	8	6	0.997512437810945	0.998933901918977
7278	-	5617	7	4	0.998045486851457	0.999289267945984
7279	-	5617	7	4	0.998045486851457	0.999289267945984
7280	-	5620	4	4	0.998578535891969	0.999289267945984
7317	-	5617	5	6	0.998045486851457	0.998933901918977
7318	-	5617	5	6	0.998045486851457	0.998933901918977
7319	-	5617	6	5	0.998045486851457	0.99911158493248
7328	-	5619	4	5	0.998400852878465	0.99911158493248
7329	-	5619	5	4	0.998400852878465	0.999289267945984
7340	-	5624	0	4	0.999289267945984	0.999289267945984
7341	-	5624	1	3	0.999289267945984	0.999466950959488
7399	-	5624	2	2	0.999289267945984	0.999644633972992
7428	-	5609	17	2	0.996624022743426	0.999644633972992
7437	-	5613	15	0	0.997334754797441	1
7438	-	5613	15	0	0.997334754797441	1
7569	-	5625	3	0	0.999466950959488	1
7570	-	5625	3	0	0.999466950959488	1
7599	-	5625	1	2	0.999466950959488	0.999644633972992
7600	-	5625	1	2	0.999466950959488	0.999644633972992
7659	-	5623	2	3	0.99911158493248	0.999466950959488
7698	-	5620	3	5	0.998578535891969	0.99911158493248
7777	-	5620	3	5	0.998578535891969	0.99911158493248
7782	-	5616	6	6	0.997867803837953	0.998933901918977
7829	-	5615	4	9	0.997690120824449	0.998400852878465
7830	-	5616	3	9	0.997867803837953	0.998400852878465
7894	-	5623	1	4	0.99911158493248	0.999289267945984
7895	-	5623	1	4	0.99911158493248	0.999289267945984
7896	-	5623	1	4	0.99911158493248	0.999289267945984
7945	-	5617	6	5	0.998045486851457	0.99911158493248
8040	-	5623	2	3	0.99911158493248	0.999466950959488
8061	-	5606	19	3	0.996090973702914	0.999466950959488
8062	-	5606	19	3	0.996090973702914	0.999466950959488
8072	-	5603	22	3	0.995557924662402	0.999466950959488
8073	-	5608	16	4	0.996446339729922	0.999289267945984
8165	-	5618	5	5	0.998223169864961	0.99911158493248
8166	-	5618	5	5	0.998223169864961	0.99911158493248
8170	-	5618	5	5	0.998223169864961	0.99911158493248
8190	-	5620	6	2	0.998578535891969	0.999644633972992
8399	-	5623	2	3	0.99911158493248	0.999466950959488
8420	-	5621	5	2	0.998756218905473	0.999644633972992
8486	-	5626	1	1	0.999644633972992	0.999822316986496
8487	-	5626	1	1	0.999644633972992	0.999822316986496
8611	-	5621	4	3	0.998756218905473	0.999466950959488
8612	-	5621	4	3	0.998756218905473	0.999466950959488
8613	-	5621	4	3	0.998756218905473	0.999466950959488
8626	-	5622	4	2	0.998933901918977	0.999644633972992
8627	-	5624	2	2	0.999289267945984	0.999644633972992
8633	-	5623	4	1	0.99911158493248	0.999822316986496
8673	-	5620	4	4	0.998578535891969	0.999289267945984
8674	-	5620	4	4	0.998578535891969	0.999289267945984
8747	-	5621	5	2	0.998756218905473	0.999644633972992
8748	-	5610	16	2	0.99680170575693	0.999644633972992
8768	-	4721	904	3	0.838841506751954	0.999466950959488
8769	-	4721	905	2	0.838841506751954	0.999644633972992
8781	-	4719	907	2	0.838486140724947	0.999644633972992
8858	-	5620	3	5	0.998578535891969	0.99911158493248
8859	-	5620	3	5	0.998578535891969	0.99911158493248
8873	-	5616	8	4	0.997867803837953	0.999289267945984
8910	-	5615	12	1	0.997690120824449	0.999822316986496
8911	-	5615	12	1	0.997690120824449	0.999822316986496
8912	-	5616	11	1	0.997867803837953	0.999822316986496
8918	-	5625	2	1	0.999466950959488	0.999822316986496
8932	-	5623	4	1	0.99911158493248	0.999822316986496
8933	-	5623	5	0	0.99911158493248	1
8934	-	5622	5	1	0.998933901918977	0.999822316986496
8991	-	5624	2	2	0.999289267945984	0.999644633972992
9010	-	5623	4	1	0.99911158493248	0.999822316986496
9011	-	5623	5	0	0.99911158493248	1
9031	-	5623	3	2	0.99911158493248	0.999644633972992
9032	-	5623	3	2	0.99911158493248	0.999644633972992
9033	-	5623	3	2	0.99911158493248	0.999644633972992
9110	-	5617	8	3	0.998045486851457	0.999466950959488
9159	-	5612	14	2	0.997157071783937	0.999644633972992
9203	-	5623	2	3	0.99911158493248	0.999466950959488
9204	-	5583	42	3	0.992004264392324	0.999466950959488
9256	-	5620	4	4	0.998578535891969	0.999289267945984
9308	-	5610	7	11	0.99680170575693	0.998045486851457
9319	-	5608	10	10	0.996446339729922	0.998223169864961
9320	-	5613	6	9	0.997334754797441	0.998400852878465
9344	-	5615	4	9	0.997690120824449	0.998400852878465
9360	-	5614	5	9	0.997512437810945	0.998400852878465
9389	-	5616	2	10	0.997867803837953	0.998223169864961
9458	-	5535	83	10	0.983475479744137	0.998223169864961
9459	-	5535	83	10	0.983475479744137	0.998223169864961
9468	-	5525	93	10	0.981698649609097	0.998223169864961
9479	-	5615	12	1	0.997690120824449	0.999822316986496
9480	-	5623	4	1	0.99911158493248	0.999822316986496
9507	-	5614	13	1	0.997512437810945	0.999822316986496
9515	-	5619	8	1	0.998400852878465	0.999822316986496
9548	-	5618	5	5	0.998223169864961	0.99911158493248
9559	-	5617	5	6	0.998045486851457	0.998933901918977
9580	-	5624	3	1	0.999289267945984	0.999822316986496
9592	-	5623	3	2	0.99911158493248	0.999644633972992
9609	-	5623	2	3	0.99911158493248	0.999466950959488
9610	-	5623	2	3	0.99911158493248	0.999466950959488
9628	-	5611	11	6	0.996979388770434	0.998933901918977
9632	-	5609	12	7	0.996624022743426	0.998756218905473
9633	-	5609	11	8	0.996624022743426	0.998578535891969
9634	-	5608	12	8	0.996446339729922	0.998578535891969
9635	-	5613	6	9	0.997334754797441	0.998400852878465
9671	-	5619	1	8	0.998400852878465	0.998578535891969
9680	-	5618	3	7	0.998223169864961	0.998756218905473
9706	-	5621	4	3	0.998756218905473	0.999466950959488
9712	-	5622	2	4	0.998933901918977	0.999289267945984
9725	-	5617	5	6	0.998045486851457	0.998933901918977
9738	-	5620	2	6	0.998578535891969	0.998933901918977
9768	-	5626	1	1	0.999644633972992	0.999822316986496
9778	-	5626	0	2	0.999644633972992	0.999644633972992
9783	-	5625	1	2	0.999466950959488	0.999644633972992
9791	-	5619	5	4	0.998400852878465	0.999289267945984
9792	-	5619	5	4	0.998400852878465	0.999289267945984
9816	-	5626	1	1	0.999644633972992	0.999822316986496
9817	-	5625	2	1	0.999466950959488	0.999822316986496
9818	-	5626	2	0	0.999644633972992	1
9898	-	5626	1	1	0.999644633972992	0.999822316986496
9917	-	5616	11	1	0.997867803837953	0.999822316986496
9918	-	5616	11	1	0.997867803837953	0.999822316986496
10015	-	5620	7	1	0.998578535891969	0.999822316986496
10051	-	5626	1	1	0.999644633972992	0.999822316986496
10052	-	5627	0	1	0.999822316986496	0.999822316986496
10064	-	5623	4	1	0.99911158493248	0.999822316986496
10065	-	5622	5	1	0.998933901918977	0.999822316986496
10147	-	5621	5	2	0.998756218905473	0.999644633972992
10165	-	5625	2	1	0.999466950959488	0.999822316986496
10226	-	5617	8	3	0.998045486851457	0.999466950959488
10253	-	5613	13	2	0.997334754797441	0.999644633972992
10365	-	5615	11	2	0.997690120824449	0.999644633972992
10391	-	5625	2	1	0.999466950959488	0.999822316986496
10392	-	5625	2	1	0.999466950959488	0.999822316986496
10393	-	5625	2	1	0.999466950959488	0.999822316986496
10432	-	5606	19	3	0.996090973702914	0.999466950959488
10457	-	5625	2	1	0.999466950959488	0.999822316986496
10505	-	5616	11	1	0.997867803837953	0.999822316986496
10506	-	5616	11	1	0.997867803837953	0.999822316986496
10532	-	5626	0	2	0.999644633972992	0.999644633972992
10533	-	5626	0	2	0.999644633972992	0.999644633972992
10534	-	5626	0	2	0.999644633972992	0.999644633972992
10599	-	5613	14	1	0.997334754797441	0.999822316986496
10600	-	5613	14	1	0.997334754797441	0.999822316986496
10610	-	5612	16	0	0.997157071783937	1
10611	-	5611	17	0	0.996979388770434	1
10669	-	5625	3	0	0.999466950959488	1
10670	-	5625	3	0	0.999466950959488	1
10713	-	5625	3	0	0.999466950959488	1
10725	-	5619	9	0	0.998400852878465	1
10746	-	5623	5	0	0.99911158493248	1
10816	-	5613	12	3	0.997334754797441	0.999466950959488
10840	-	5606	21	1	0.996090973702914	0.999822316986496
10841	-	5606	21	1	0.996090973702914	0.999822316986496
10913	-	5626	2	0	0.999644633972992	1
10929	-	5618	10	0	0.998223169864961	1
10937	-	5617	11	0	0.998045486851457	1
10938	-	5617	11	0	0.998045486851457	1
10970	-	5620	6	2	0.998578535891969	0.999644633972992
11029	-	5624	3	1	0.999289267945984	0.999822316986496
11030	-	5624	4	0	0.999289267945984	1
11041	-	5625	1	2	0.999466950959488	0.999644633972992
11042	-	5625	2	1	0.999466950959488	0.999822316986496
11047	-	5626	0	2	0.999644633972992	0.999644633972992
11048	-	5625	1	2	0.999466950959488	0.999644633972992
11072	-	4671	930	27	0.829957356076759	0.995202558635394
11079	-	4707	918	3	0.8363539445629	0.999466950959488
11080	-	4707	918	3	0.8363539445629	0.999466950959488
11081	-	4707	918	3	0.8363539445629	0.999466950959488
11082	-	4706	919	3	0.836176261549396	0.999466950959488
11083	-	4706	918	4	0.836176261549396	0.999289267945984
11084	-	5619	8	1	0.998400852878465	0.999822316986496
11100	-	5603	24	1	0.995557924662402	0.999822316986496
11101	-	5603	23	2	0.995557924662402	0.999644633972992
11102	-	5605	21	2	0.99591329068941	0.999644633972992
11108	-	5609	18	1	0.996624022743426	0.999822316986496
11109	-	5609	18	1	0.996624022743426	0.999822316986496
11138	-	5624	3	1	0.999289267945984	0.999822316986496
11139	-	5624	3	1	0.999289267945984	0.999822316986496
11151	-	5625	1	2	0.999466950959488	0.999644633972992
11172	-	5619	8	1	0.998400852878465	0.999822316986496
11180	-	5608	20	0	0.996446339729922	1
11184	-	5611	17	0	0.996979388770434	1
11185	-	5611	17	0	0.996979388770434	1
11186	-	5611	17	0	0.996979388770434	1
11216	-	5619	8	1	0.998400852878465	0.999822316986496
11217	-	5619	8	1	0.998400852878465	0.999822316986496
11288	-	5622	5	1	0.998933901918977	0.999822316986496
11297	-	5622	5	1	0.998933901918977	0.999822316986496
11298	-	5622	5	1	0.998933901918977	0.999822316986496
11422	-	5605	23	0	0.99591329068941	1
11431	-	5611	17	0	0.996979388770434	1
11447	-	5623	4	1	0.99911158493248	0.999822316986496
11461	-	5621	6	1	0.998756218905473	0.999822316986496
11526	-	5618	10	0	0.998223169864961	1
11527	-	5618	10	0	0.998223169864961	1
11528	-	5619	9	0	0.998400852878465	1
11545	-	5625	2	1	0.999466950959488	0.999822316986496
11546	-	5625	2	1	0.999466950959488	0.999822316986496
11547	-	5625	2	1	0.999466950959488	0.999822316986496
11572	-	5624	3	1	0.999289267945984	0.999822316986496
11573	-	5625	2	1	0.999466950959488	0.999822316986496
11614	-	5624	3	1	0.999289267945984	0.999822316986496
11621	-	5616	11	1	0.997867803837953	0.999822316986496
11633	-	5616	10	2	0.997867803837953	0.999644633972992
11634	-	5615	11	2	0.997690120824449	0.999644633972992
11635	-	5615	11	2	0.997690120824449	0.999644633972992
11649	-	5620	6	2	0.998578535891969	0.999644633972992
11658	-	5616	10	2	0.997867803837953	0.999644633972992
11659	-	5616	10	2	0.997867803837953	0.999644633972992
11663	-	5611	15	2	0.996979388770434	0.999644633972992
11679	-	5622	6	0	0.998933901918977	1
11698	-	5614	12	2	0.997512437810945	0.999644633972992
11713	-	5624	1	3	0.999289267945984	0.999466950959488
11727	-	5622	3	3	0.998933901918977	0.999466950959488
11893	-	5622	3	3	0.998933901918977	0.999466950959488
11894	-	5622	4	2	0.998933901918977	0.999644633972992
11991	-	5624	3	1	0.999289267945984	0.999822316986496
12004	-	5621	5	2	0.998756218905473	0.999644633972992
12013	-	5621	5	2	0.998756218905473	0.999644633972992
12019	-	5625	0	3	0.999466950959488	0.999466950959488
12020	-	5625	0	3	0.999466950959488	0.999466950959488
12025	-	5624	1	3	0.999289267945984	0.999466950959488
12058	-	5618	9	1	0.998223169864961	0.999822316986496
12111	-	5619	8	1	0.998400852878465	0.999822316986496
12137	-	5617	11	0	0.998045486851457	1
12138	-	5617	11	0	0.998045486851457	1
12218	-	5627	1	0	0.999822316986496	1
12240	-	5622	6	0	0.998933901918977	1
12367	-	5625	3	0	0.999466950959488	1
12368	-	5625	3	0	0.999466950959488	1
12534	-	5614	13	1	0.997512437810945	0.999822316986496
12632	-	5624	4	0	0.999289267945984	1
12659	-	5627	1	0	0.999822316986496	1
12807	-	5621	6	1	0.998756218905473	0.999822316986496
12830	-	5623	4	1	0.99911158493248	0.999822316986496
12839	-	5625	2	1	0.999466950959488	0.999822316986496
12912	-	5626	1	1	0.999644633972992	0.999822316986496
12950	-	5625	2	1	0.999466950959488	0.999822316986496
12957	-	5619	8	1	0.998400852878465	0.999822316986496
13004	-	5592	34	2	0.993603411513859	0.999644633972992
13073	-	5626	2	0	0.999644633972992	1
13082	-	5625	2	1	0.999466950959488	0.999822316986496
13083	-	5625	1	2	0.999466950959488	0.999644633972992
13230	-	5627	1	0	0.999822316986496	1
13293	-	5627	0	1	0.999822316986496	0.999822316986496
13294	-	5627	0	1	0.999822316986496	0.999822316986496
13355	-	5625	1	2	0.999466950959488	0.999644633972992
13356	-	5625	1	2	0.999466950959488	0.999644633972992
13464	-	5621	1	6	0.998756218905473	0.998933901918977
13465	-	5621	1	6	0.998756218905473	0.998933901918977
13466	-	5621	1	6	0.998756218905473	0.998933901918977
13476	-	5620	3	5	0.998578535891969	0.99911158493248
13546	-	5606	6	16	0.996090973702914	0.997157071783937
13547	-	5606	6	16	0.996090973702914	0.997157071783937
13576	-	5606	4	18	0.996090973702914	0.99680170575693
13577	-	5606	4	18	0.996090973702914	0.99680170575693
13636	-	5621	3	4	0.998756218905473	0.999289267945984
13652	-	5619	4	5	0.998400852878465	0.99911158493248
13672	-	5618	3	7	0.998223169864961	0.998756218905473
13701	-	5624	3	1	0.999289267945984	0.999822316986496
13708	-	5624	4	0	0.999289267945984	1
13748	-	5626	2	0	0.999644633972992	1
13754	-	5627	1	0	0.999822316986496	1
13834	-	5625	1	2	0.999466950959488	0.999644633972992
13843	-	5615	11	2	0.997690120824449	0.999644633972992
13844	-	5615	11	2	0.997690120824449	0.999644633972992
13912	-	5603	24	1	0.995557924662402	0.999822316986496
13936	-	5613	15	0	0.997334754797441	1
13937	-	5613	15	0	0.997334754797441	1
13999	-	5626	1	1	0.999644633972992	0.999822316986496
14098	-	5625	3	0	0.999466950959488	1
14107	-	5621	6	1	0.998756218905473	0.999822316986496
14194	-	5625	3	0	0.999466950959488	1
14251	-	5621	6	1	0.998756218905473	0.999822316986496
14291	-	5626	1	1	0.999644633972992	0.999822316986496
14302	-	5624	3	1	0.999289267945984	0.999822316986496
14303	-	5622	5	1	0.998933901918977	0.999822316986496
14347	-	5625	2	1	0.999466950959488	0.999822316986496
14381	-	5621	6	1	0.998756218905473	0.999822316986496
14388	-	5621	6	1	0.998756218905473	0.999822316986496
14389	-	2267	3355	6	0.402807391613362	0.998933901918977
14419	-	5624	2	2	0.999289267945984	0.999644633972992
14420	-	5624	2	2	0.999289267945984	0.999644633972992
14444	-	5627	1	0	0.999822316986496	1
14462	-	5627	0	1	0.999822316986496	0.999822316986496
14469	-	5623	3	2	0.99911158493248	0.999644633972992
14545	-	5626	2	0	0.999644633972992	1
14546	-	5626	2	0	0.999644633972992	1
14630	-	5622	3	3	0.998933901918977	0.999466950959488
14631	-	5622	3	3	0.998933901918977	0.999466950959488
14662	-	5624	2	2	0.999289267945984	0.999644633972992
14663	-	5624	2	2	0.999289267945984	0.999644633972992
14686	-	5624	1	3	0.999289267945984	0.999466950959488
14687	-	5624	1	3	0.999289267945984	0.999466950959488
14708	-	5600	26	2	0.995024875621891	0.999644633972992
14725	-	5616	10	2	0.997867803837953	0.999644633972992
14729	-	5613	12	3	0.997334754797441	0.999466950959488
14768	-	5563	63	2	0.988450604122246	0.999644633972992
14855	-	5622	1	5	0.998933901918977	0.99911158493248
14882	-	5622	3	3	0.998933901918977	0.999466950959488
14953	-	5624	3	1	0.999289267945984	0.999822316986496
14954	-	5625	2	1	0.999466950959488	0.999822316986496
14960	-	5625	1	2	0.999466950959488	0.999644633972992
14985	-	5622	2	4	0.998933901918977	0.999289267945984
15024	-	5620	4	4	0.998578535891969	0.999289267945984
15025	-	5623	1	4	0.99911158493248	0.999289267945984
15155	-	5621	2	5	0.998756218905473	0.99911158493248
15258	-	5609	17	2	0.996624022743426	0.999644633972992
15397	-	5624	4	0	0.999289267945984	1
15522	-	5602	26	0	0.995380241648898	1
15523	-	5602	26	0	0.995380241648898	1
15524	-	5600	27	1	0.995024875621891	0.999822316986496
15531	-	5599	28	1	0.994847192608387	0.999822316986496
15564	-	5624	4	0	0.999289267945984	1
15565	-	5624	4	0	0.999289267945984	1
15610	-	5626	2	0	0.999644633972992	1
15624	-	5627	1	0	0.999822316986496	1
15665	-	5624	4	0	0.999289267945984	1
15677	-	5626	1	1	0.999644633972992	0.999822316986496
15678	-	5626	1	1	0.999644633972992	0.999822316986496
15688	-	5627	1	0	0.999822316986496	1
15700	-	5626	2	0	0.999644633972992	1
15739	-	5624	3	1	0.999289267945984	0.999822316986496
15788	-	5625	2	1	0.999466950959488	0.999822316986496
15801	-	5624	2	2	0.999289267945984	0.999644633972992
15819	-	5627	0	1	0.999822316986496	0.999822316986496
15820	-	5627	0	1	0.999822316986496	0.999822316986496
15821	-	5627	0	1	0.999822316986496	0.999822316986496
15878	-	5626	2	0	0.999644633972992	1
15879	-	5625	3	0	0.999466950959488	1
15970	-	5623	4	1	0.99911158493248	0.999822316986496
15971	-	5623	4	1	0.99911158493248	0.999822316986496
16027	-	5627	1	0	0.999822316986496	1
16085	-	5626	2	0	0.999644633972992	1
16090	-	5627	1	0	0.999822316986496	1
16202	-	5624	2	2	0.999289267945984	0.999644633972992
16203	-	5623	3	2	0.99911158493248	0.999644633972992
16260	-	5617	11	0	0.998045486851457	1
16386	-	5622	5	1	0.998933901918977	0.999822316986496
16428	-	5623	5	0	0.99911158493248	1
16480	-	5623	3	2	0.99911158493248	0.999644633972992
16481	-	5623	2	3	0.99911158493248	0.999466950959488
16506	-	5614	8	6	0.997512437810945	0.998933901918977
16507	-	5614	8	6	0.997512437810945	0.998933901918977
16508	-	5614	8	6	0.997512437810945	0.998933901918977
16513	-	5615	7	6	0.997690120824449	0.998933901918977
16556	-	5616	3	9	0.997867803837953	0.998400852878465
16602	-	5619	0	9	0.998400852878465	0.998400852878465
16603	-	5619	1	8	0.998400852878465	0.998578535891969
16635	-	5615	4	9	0.997690120824449	0.998400852878465
16636	-	5616	3	9	0.997867803837953	0.998400852878465
16637	-	5616	3	9	0.997867803837953	0.998400852878465
16673	-	5618	1	9	0.998223169864961	0.998400852878465
16734	-	5616	3	9	0.997867803837953	0.998400852878465
16784	-	5627	1	0	0.999822316986496	1
16838	-	5619	9	0	0.998400852878465	1
16869	-	5604	23	1	0.995735607675906	0.999822316986496
16912	-	5616	11	1	0.997867803837953	0.999822316986496
16913	-	5626	1	1	0.999644633972992	0.999822316986496
17024	-	5625	2	1	0.999466950959488	0.999822316986496
17025	-	5625	2	1	0.999466950959488	0.999822316986496
17110	-	5609	19	0	0.996624022743426	1
17111	-	5609	19	0	0.996624022743426	1
17212	-	5625	2	1	0.999466950959488	0.999822316986496
17266	-	5619	9	0	0.998400852878465	1
17267	-	5619	9	0	0.998400852878465	1
17309	-	5623	4	1	0.99911158493248	0.999822316986496
17310	-	5623	4	1	0.99911158493248	0.999822316986496
17357	-	5614	13	1	0.997512437810945	0.999822316986496
17367	-	5615	12	1	0.997690120824449	0.999822316986496
17389	-	5625	2	1	0.999466950959488	0.999822316986496
17503	-	5625	3	0	0.999466950959488	1
17602	-	5610	3	15	0.99680170575693	0.997334754797441
17607	-	5609	4	15	0.996624022743426	0.997334754797441
17654	-	5604	11	13	0.995735607675906	0.997690120824449
17663	-	5604	9	15	0.995735607675906	0.997334754797441
17664	-	5604	9	15	0.995735607675906	0.997334754797441
17691	-	5614	0	14	0.997512437810945	0.997512437810945
17771	-	5611	9	8	0.996979388770434	0.998578535891969
17775	-	5613	9	6	0.997334754797441	0.998933901918977
17814	-	5626	2	0	0.999644633972992	1
17815	-	5626	2	0	0.999644633972992	1
17921	-	5626	1	1	0.999644633972992	0.999822316986496
17958	-	5623	5	0	0.99911158493248	1
17982	-	5626	2	0	0.999644633972992	1
17999	-	5627	1	0	0.999822316986496	1
18037	-	5626	1	1	0.999644633972992	0.999822316986496
18065	-	5622	3	3	0.998933901918977	0.999466950959488
18154	-	5621	6	1	0.998756218905473	0.999822316986496
18220	-	5625	3	0	0.999466950959488	1
18221	-	5625	3	0	0.999466950959488	1
18260	-	5623	3	2	0.99911158493248	0.999644633972992
18355	-	5624	2	2	0.999289267945984	0.999644633972992
18361	-	5624	2	2	0.999289267945984	0.999644633972992
18373	-	5625	1	2	0.999466950959488	0.999644633972992
18374	-	5625	1	2	0.999466950959488	0.999644633972992
18375	-	5624	2	2	0.999289267945984	0.999644633972992
18439	-	5623	3	2	0.99911158493248	0.999644633972992
18440	-	5623	4	1	0.99911158493248	0.999822316986496
18441	-	5623	4	1	0.99911158493248	0.999822316986496
18479	-	5616	9	3	0.997867803837953	0.999466950959488
18590	-	5622	3	3	0.998933901918977	0.999466950959488
18611	-	5622	4	2	0.998933901918977	0.999644633972992
18634	-	5614	13	1	0.997512437810945	0.999822316986496
18635	-	5614	13	1	0.997512437810945	0.999822316986496
18692	-	5621	5	2	0.998756218905473	0.999644633972992
18693	-	5621	5	2	0.998756218905473	0.999644633972992
18740	-	5605	21	2	0.99591329068941	0.999644633972992
18761	-	5621	6	1	0.998756218905473	0.999822316986496
18787	-	5611	15	2	0.996979388770434	0.999644633972992
18788	-	5611	15	2	0.996979388770434	0.999644633972992
18899	-	5621	7	0	0.998756218905473	1
19193	-	5624	3	1	0.999289267945984	0.999822316986496
19194	-	5624	3	1	0.999289267945984	0.999822316986496
19236	-	5625	0	3	0.999466950959488	0.999466950959488
19244	-	5624	1	3	0.999289267945984	0.999466950959488
