start	strand	gisaid_mismatch_0	gisaid_mismatch_1	gisaid_mismatch_2	sensitivity_0	sensitivity_01
18090	+	5621	4	3	0.998756218905473	0.999466950959488
18091	+	5622	4	2	0.998933901918977	0.999644633972992
18092	+	5622	4	2	0.998933901918977	0.999644633972992
18093	+	5622	4	2	0.998933901918977	0.999644633972992
18094	+	5622	4	2	0.998933901918977	0.999644633972992
18095	+	5622	4	2	0.998933901918977	0.999644633972992
18096	+	5620	6	2	0.998578535891969	0.999644633972992
18097	+	5620	8	0	0.998578535891969	1
18098	+	5621	7	0	0.998756218905473	1
18099	+	5621	7	0	0.998756218905473	1
18100	+	5624	4	0	0.999289267945984	1
18101	+	5624	4	0	0.999289267945984	1
18102	+	5622	6	0	0.998933901918977	1
18103	+	5622	6	0	0.998933901918977	1
18104	+	5622	6	0	0.998933901918977	1
18105	+	5622	6	0	0.998933901918977	1
18106	+	5623	5	0	0.99911158493248	1
18107	+	5622	6	0	0.998933901918977	1
18108	+	5622	6	0	0.998933901918977	1
18109	+	5621	7	0	0.998756218905473	1
18110	+	5621	6	1	0.998756218905473	0.999822316986496
18111	+	5621	6	1	0.998756218905473	0.999822316986496
18112	+	5621	6	1	0.998756218905473	0.999822316986496
18113	+	5621	5	2	0.998756218905473	0.999644633972992
18114	+	5621	5	2	0.998756218905473	0.999644633972992
18115	+	5621	5	2	0.998756218905473	0.999644633972992
18116	+	5623	3	2	0.99911158493248	0.999644633972992
18117	+	5623	3	2	0.99911158493248	0.999644633972992
18118	+	5623	3	2	0.99911158493248	0.999644633972992
18119	+	5623	3	2	0.99911158493248	0.999644633972992
18120	+	5623	3	2	0.99911158493248	0.999644633972992
18121	+	5623	3	2	0.99911158493248	0.999644633972992
18122	+	5625	1	2	0.999466950959488	0.999644633972992
18123	+	5625	1	2	0.999466950959488	0.999644633972992
18124	+	5625	1	2	0.999466950959488	0.999644633972992
18125	+	5625	1	2	0.999466950959488	0.999644633972992
18126	+	5625	1	2	0.999466950959488	0.999644633972992
18127	+	5626	0	2	0.999644633972992	0.999644633972992
18128	+	5626	0	2	0.999644633972992	0.999644633972992
18129	+	5626	1	1	0.999644633972992	0.999822316986496
18130	+	5625	2	1	0.999466950959488	0.999822316986496
18131	+	5625	2	1	0.999466950959488	0.999822316986496
18132	+	5625	2	1	0.999466950959488	0.999822316986496
18133	+	5625	2	1	0.999466950959488	0.999822316986496
18134	+	5625	2	1	0.999466950959488	0.999822316986496
18135	+	5625	2	1	0.999466950959488	0.999822316986496
18136	+	5625	2	1	0.999466950959488	0.999822316986496
18137	+	5625	2	1	0.999466950959488	0.999822316986496
18138	+	5625	2	1	0.999466950959488	0.999822316986496
18139	+	5625	3	0	0.999466950959488	1
18140	+	5625	3	0	0.999466950959488	1
18141	+	5625	3	0	0.999466950959488	1
18142	+	5625	3	0	0.999466950959488	1
18143	+	5624	4	0	0.999289267945984	1
18144	+	5624	4	0	0.999289267945984	1
18145	+	5624	4	0	0.999289267945984	1
18146	+	5624	4	0	0.999289267945984	1
18147	+	5624	4	0	0.999289267945984	1
18148	+	5624	4	0	0.999289267945984	1
18149	+	5624	3	1	0.999289267945984	0.999822316986496
18150	+	5625	2	1	0.999466950959488	0.999822316986496
18151	+	5625	2	1	0.999466950959488	0.999822316986496
18152	+	5621	6	1	0.998756218905473	0.999822316986496
18153	+	5621	6	1	0.998756218905473	0.999822316986496
18154	+	5621	6	1	0.998756218905473	0.999822316986496
18155	+	5621	6	1	0.998756218905473	0.999822316986496
18156	+	5621	6	1	0.998756218905473	0.999822316986496
18157	+	5619	8	1	0.998400852878465	0.999822316986496
18158	+	5619	8	1	0.998400852878465	0.999822316986496
18159	+	5619	8	1	0.998400852878465	0.999822316986496
18160	+	5619	8	1	0.998400852878465	0.999822316986496
18161	+	5618	9	1	0.998223169864961	0.999822316986496
18162	+	5618	9	1	0.998223169864961	0.999822316986496
18163	+	5619	8	1	0.998400852878465	0.999822316986496
18164	+	5619	8	1	0.998400852878465	0.999822316986496
18165	+	5619	8	1	0.998400852878465	0.999822316986496
18166	+	5619	8	1	0.998400852878465	0.999822316986496
18167	+	5619	8	1	0.998400852878465	0.999822316986496
18168	+	5619	8	1	0.998400852878465	0.999822316986496
18169	+	5619	8	1	0.998400852878465	0.999822316986496
18170	+	5620	7	1	0.998578535891969	0.999822316986496
18171	+	5620	7	1	0.998578535891969	0.999822316986496
18172	+	5624	4	0	0.999289267945984	1
18173	+	5624	4	0	0.999289267945984	1
18174	+	5624	4	0	0.999289267945984	1
18175	+	5624	4	0	0.999289267945984	1
18176	+	5624	3	1	0.999289267945984	0.999822316986496
18177	+	5625	2	1	0.999466950959488	0.999822316986496
18178	+	5624	3	1	0.999289267945984	0.999822316986496
18179	+	5624	3	1	0.999289267945984	0.999822316986496
18180	+	5624	3	1	0.999289267945984	0.999822316986496
18181	+	5625	2	1	0.999466950959488	0.999822316986496
18182	+	5625	2	1	0.999466950959488	0.999822316986496
18183	+	5625	2	1	0.999466950959488	0.999822316986496
18184	+	5625	2	1	0.999466950959488	0.999822316986496
18185	+	5625	1	2	0.999466950959488	0.999644633972992
18186	+	5625	1	2	0.999466950959488	0.999644633972992
18187	+	5625	1	2	0.999466950959488	0.999644633972992
18188	+	5625	1	2	0.999466950959488	0.999644633972992
18189	+	5625	1	2	0.999466950959488	0.999644633972992
18190	+	5625	1	2	0.999466950959488	0.999644633972992
18191	+	5625	1	2	0.999466950959488	0.999644633972992
18192	+	5625	1	2	0.999466950959488	0.999644633972992
18193	+	5624	2	2	0.999289267945984	0.999644633972992
18194	+	5623	3	2	0.99911158493248	0.999644633972992
18195	+	5622	4	2	0.998933901918977	0.999644633972992
18196	+	5622	4	2	0.998933901918977	0.999644633972992
18197	+	5622	5	1	0.998933901918977	0.999822316986496
18198	+	5624	3	1	0.999289267945984	0.999822316986496
18199	+	5624	3	1	0.999289267945984	0.999822316986496
18200	+	5623	4	1	0.99911158493248	0.999822316986496
18201	+	5623	4	1	0.99911158493248	0.999822316986496
18202	+	5623	4	1	0.99911158493248	0.999822316986496
18203	+	5623	4	1	0.99911158493248	0.999822316986496
18204	+	5623	4	1	0.99911158493248	0.999822316986496
18205	+	5623	4	1	0.99911158493248	0.999822316986496
18206	+	5622	5	1	0.998933901918977	0.999822316986496
18207	+	5622	5	1	0.998933901918977	0.999822316986496
18208	+	5622	6	0	0.998933901918977	1
18209	+	5622	6	0	0.998933901918977	1
18210	+	5622	6	0	0.998933901918977	1
18211	+	5622	6	0	0.998933901918977	1
18212	+	5622	5	1	0.998933901918977	0.999822316986496
18213	+	5623	4	1	0.99911158493248	0.999822316986496
18214	+	5623	4	1	0.99911158493248	0.999822316986496
18215	+	5624	3	1	0.999289267945984	0.999822316986496
18216	+	5624	3	1	0.999289267945984	0.999822316986496
18217	+	5624	3	1	0.999289267945984	0.999822316986496
18218	+	5624	3	1	0.999289267945984	0.999822316986496
18219	+	5624	3	1	0.999289267945984	0.999822316986496
18220	+	5625	3	0	0.999466950959488	1
18221	+	5625	3	0	0.999466950959488	1
18222	+	5625	3	0	0.999466950959488	1
18223	+	5625	3	0	0.999466950959488	1
18224	+	5625	3	0	0.999466950959488	1
18225	+	5625	3	0	0.999466950959488	1
18226	+	5626	2	0	0.999644633972992	1
18227	+	5626	2	0	0.999644633972992	1
18228	+	5626	2	0	0.999644633972992	1
18229	+	5626	2	0	0.999644633972992	1
18230	+	5626	2	0	0.999644633972992	1
18231	+	5626	2	0	0.999644633972992	1
18232	+	5627	1	0	0.999822316986496	1
18233	+	5625	3	0	0.999466950959488	1
18234	+	5626	2	0	0.999644633972992	1
18235	+	5626	2	0	0.999644633972992	1
18236	+	5624	3	1	0.999289267945984	0.999822316986496
18237	+	5624	3	1	0.999289267945984	0.999822316986496
18238	+	5624	3	1	0.999289267945984	0.999822316986496
18239	+	5623	4	1	0.99911158493248	0.999822316986496
18240	+	5623	4	1	0.99911158493248	0.999822316986496
18241	+	5623	4	1	0.99911158493248	0.999822316986496
18242	+	5622	5	1	0.998933901918977	0.999822316986496
18243	+	5622	5	1	0.998933901918977	0.999822316986496
18244	+	5622	5	1	0.998933901918977	0.999822316986496
18245	+	5622	5	1	0.998933901918977	0.999822316986496
18246	+	5622	5	1	0.998933901918977	0.999822316986496
18247	+	5620	7	1	0.998578535891969	0.999822316986496
18248	+	5620	5	3	0.998578535891969	0.999466950959488
18249	+	5620	5	3	0.998578535891969	0.999466950959488
18250	+	5620	5	3	0.998578535891969	0.999466950959488
18251	+	5620	5	3	0.998578535891969	0.999466950959488
18252	+	5620	5	3	0.998578535891969	0.999466950959488
18253	+	5620	6	2	0.998578535891969	0.999644633972992
18254	+	5620	6	2	0.998578535891969	0.999644633972992
18255	+	5620	6	2	0.998578535891969	0.999644633972992
18256	+	5623	3	2	0.99911158493248	0.999644633972992
18257	+	5623	3	2	0.99911158493248	0.999644633972992
18258	+	5623	3	2	0.99911158493248	0.999644633972992
18259	+	5623	3	2	0.99911158493248	0.999644633972992
18260	+	5623	3	2	0.99911158493248	0.999644633972992
18261	+	5623	3	2	0.99911158493248	0.999644633972992
18262	+	5624	2	2	0.999289267945984	0.999644633972992
18263	+	5624	2	2	0.999289267945984	0.999644633972992
18264	+	5624	2	2	0.999289267945984	0.999644633972992
18265	+	5624	2	2	0.999289267945984	0.999644633972992
18266	+	5624	2	2	0.999289267945984	0.999644633972992
18267	+	5626	0	2	0.999644633972992	0.999644633972992
18268	+	5626	1	1	0.999644633972992	0.999822316986496
18269	+	5625	2	1	0.999466950959488	0.999822316986496
18270	+	5625	1	2	0.999466950959488	0.999644633972992
18271	+	5625	1	2	0.999466950959488	0.999644633972992
18272	+	5625	0	3	0.999466950959488	0.999466950959488
18273	+	5625	0	3	0.999466950959488	0.999466950959488
18274	+	5625	0	3	0.999466950959488	0.999466950959488
18275	+	5625	0	3	0.999466950959488	0.999466950959488
18276	+	5625	0	3	0.999466950959488	0.999466950959488
18277	+	5625	2	1	0.999466950959488	0.999822316986496
18278	+	5626	1	1	0.999644633972992	0.999822316986496
18279	+	5626	1	1	0.999644633972992	0.999822316986496
18280	+	5626	1	1	0.999644633972992	0.999822316986496
18281	+	5626	1	1	0.999644633972992	0.999822316986496
18282	+	5626	1	1	0.999644633972992	0.999822316986496
18283	+	5626	1	1	0.999644633972992	0.999822316986496
18284	+	5626	0	2	0.999644633972992	0.999644633972992
18285	+	5626	0	2	0.999644633972992	0.999644633972992
18286	+	5626	0	2	0.999644633972992	0.999644633972992
18287	+	5625	1	2	0.999466950959488	0.999644633972992
18288	+	5625	1	2	0.999466950959488	0.999644633972992
18289	+	5625	1	2	0.999466950959488	0.999644633972992
18290	+	5625	2	1	0.999466950959488	0.999822316986496
18291	+	5625	2	1	0.999466950959488	0.999822316986496
18292	+	5625	3	0	0.999466950959488	1
18293	+	5623	5	0	0.99911158493248	1
18294	+	5623	5	0	0.99911158493248	1
18295	+	5623	5	0	0.99911158493248	1
18296	+	5623	4	1	0.99911158493248	0.999822316986496
18297	+	5623	4	1	0.99911158493248	0.999822316986496
18298	+	5623	4	1	0.99911158493248	0.999822316986496
18299	+	5621	6	1	0.998756218905473	0.999822316986496
18300	+	5621	6	1	0.998756218905473	0.999822316986496
18301	+	5621	6	1	0.998756218905473	0.999822316986496
18302	+	5621	6	1	0.998756218905473	0.999822316986496
18303	+	5621	6	1	0.998756218905473	0.999822316986496
18304	+	5621	7	0	0.998756218905473	1
18305	+	5621	7	0	0.998756218905473	1
18306	+	5621	7	0	0.998756218905473	1
18307	+	5622	6	0	0.998933901918977	1
18308	+	5622	6	0	0.998933901918977	1
18309	+	5622	6	0	0.998933901918977	1
18310	+	5622	6	0	0.998933901918977	1
18311	+	5623	4	1	0.99911158493248	0.999822316986496
18312	+	5623	4	1	0.99911158493248	0.999822316986496
18313	+	5625	2	1	0.999466950959488	0.999822316986496
18314	+	5625	2	1	0.999466950959488	0.999822316986496
18315	+	5625	2	1	0.999466950959488	0.999822316986496
18316	+	5625	3	0	0.999466950959488	1
18317	+	5625	3	0	0.999466950959488	1
18318	+	5624	4	0	0.999289267945984	1
18319	+	5626	2	0	0.999644633972992	1
18320	+	5626	2	0	0.999644633972992	1
18321	+	5625	3	0	0.999466950959488	1
18322	+	5625	3	0	0.999466950959488	1
18323	+	5624	3	1	0.999289267945984	0.999822316986496
18324	+	5623	3	2	0.99911158493248	0.999644633972992
18325	+	5623	3	2	0.99911158493248	0.999644633972992
18326	+	5623	3	2	0.99911158493248	0.999644633972992
18327	+	5623	3	2	0.99911158493248	0.999644633972992
18328	+	5622	4	2	0.998933901918977	0.999644633972992
18329	+	5617	8	3	0.998045486851457	0.999466950959488
18330	+	5617	8	3	0.998045486851457	0.999466950959488
18331	+	5617	8	3	0.998045486851457	0.999466950959488
18332	+	5616	9	3	0.997867803837953	0.999466950959488
18333	+	5616	9	3	0.997867803837953	0.999466950959488
18334	+	5616	9	3	0.997867803837953	0.999466950959488
18335	+	5616	9	3	0.997867803837953	0.999466950959488
18336	+	5616	9	3	0.997867803837953	0.999466950959488
18337	+	5616	9	3	0.997867803837953	0.999466950959488
18338	+	5617	8	3	0.998045486851457	0.999466950959488
18339	+	5617	8	3	0.998045486851457	0.999466950959488
18340	+	5617	8	3	0.998045486851457	0.999466950959488
18341	+	5617	9	2	0.998045486851457	0.999644633972992
18342	+	5617	9	2	0.998045486851457	0.999644633972992
18343	+	5617	9	2	0.998045486851457	0.999644633972992
18344	+	5618	8	2	0.998223169864961	0.999644633972992
18345	+	5618	8	2	0.998223169864961	0.999644633972992
18346	+	5618	8	2	0.998223169864961	0.999644633972992
18347	+	5618	8	2	0.998223169864961	0.999644633972992
18348	+	5619	7	2	0.998400852878465	0.999644633972992
18349	+	5625	1	2	0.999466950959488	0.999644633972992
18350	+	5623	3	2	0.99911158493248	0.999644633972992
18351	+	5623	3	2	0.99911158493248	0.999644633972992
18352	+	5624	2	2	0.999289267945984	0.999644633972992
18353	+	5624	2	2	0.999289267945984	0.999644633972992
18354	+	5624	2	2	0.999289267945984	0.999644633972992
18355	+	5624	2	2	0.999289267945984	0.999644633972992
18356	+	5624	2	2	0.999289267945984	0.999644633972992
18357	+	5624	2	2	0.999289267945984	0.999644633972992
18358	+	5624	2	2	0.999289267945984	0.999644633972992
18359	+	5624	2	2	0.999289267945984	0.999644633972992
18360	+	5624	2	2	0.999289267945984	0.999644633972992
18361	+	5624	2	2	0.999289267945984	0.999644633972992
18362	+	5623	3	2	0.99911158493248	0.999644633972992
18363	+	5623	3	2	0.99911158493248	0.999644633972992
18364	+	5623	3	2	0.99911158493248	0.999644633972992
18365	+	5623	4	1	0.99911158493248	0.999822316986496
18366	+	5623	4	1	0.99911158493248	0.999822316986496
18367	+	5623	4	1	0.99911158493248	0.999822316986496
18368	+	5623	3	2	0.99911158493248	0.999644633972992
18369	+	5623	3	2	0.99911158493248	0.999644633972992
18370	+	5625	1	2	0.999466950959488	0.999644633972992
18371	+	5625	1	2	0.999466950959488	0.999644633972992
18372	+	5625	1	2	0.999466950959488	0.999644633972992
18373	+	5625	1	2	0.999466950959488	0.999644633972992
18374	+	5625	1	2	0.999466950959488	0.999644633972992
18375	+	5624	2	2	0.999289267945984	0.999644633972992
18376	+	5622	4	2	0.998933901918977	0.999644633972992
18377	+	5621	5	2	0.998756218905473	0.999644633972992
18378	+	5621	5	2	0.998756218905473	0.999644633972992
18379	+	5621	5	2	0.998756218905473	0.999644633972992
18380	+	5621	5	2	0.998756218905473	0.999644633972992
18381	+	5621	5	2	0.998756218905473	0.999644633972992
18382	+	5619	7	2	0.998400852878465	0.999644633972992
18383	+	5619	7	2	0.998400852878465	0.999644633972992
18384	+	5619	7	2	0.998400852878465	0.999644633972992
18385	+	5619	7	2	0.998400852878465	0.999644633972992
18386	+	5619	7	2	0.998400852878465	0.999644633972992
18387	+	5619	7	2	0.998400852878465	0.999644633972992
18388	+	5619	7	2	0.998400852878465	0.999644633972992
18389	+	5618	8	2	0.998223169864961	0.999644633972992
18390	+	5618	8	2	0.998223169864961	0.999644633972992
18391	+	5618	8	2	0.998223169864961	0.999644633972992
18392	+	5617	9	2	0.998045486851457	0.999644633972992
18393	+	5617	9	2	0.998045486851457	0.999644633972992
18394	+	5617	9	2	0.998045486851457	0.999644633972992
18395	+	5618	8	2	0.998223169864961	0.999644633972992
18396	+	5620	6	2	0.998578535891969	0.999644633972992
18397	+	5621	5	2	0.998756218905473	0.999644633972992
18398	+	5621	5	2	0.998756218905473	0.999644633972992
18399	+	5621	5	2	0.998756218905473	0.999644633972992
18400	+	5621	5	2	0.998756218905473	0.999644633972992
18401	+	5621	5	2	0.998756218905473	0.999644633972992
18402	+	5624	2	2	0.999289267945984	0.999644633972992
18403	+	5624	2	2	0.999289267945984	0.999644633972992
18404	+	5624	2	2	0.999289267945984	0.999644633972992
18405	+	5624	2	2	0.999289267945984	0.999644633972992
18406	+	5624	2	2	0.999289267945984	0.999644633972992
18407	+	5624	2	2	0.999289267945984	0.999644633972992
18408	+	5624	2	2	0.999289267945984	0.999644633972992
18409	+	5625	2	1	0.999466950959488	0.999822316986496
18410	+	5625	2	1	0.999466950959488	0.999822316986496
18411	+	5625	2	1	0.999466950959488	0.999822316986496
18412	+	5626	1	1	0.999644633972992	0.999822316986496
18413	+	5626	1	1	0.999644633972992	0.999822316986496
18414	+	5625	2	1	0.999466950959488	0.999822316986496
18415	+	5625	2	1	0.999466950959488	0.999822316986496
18416	+	5625	2	1	0.999466950959488	0.999822316986496
18417	+	5624	3	1	0.999289267945984	0.999822316986496
18418	+	5625	2	1	0.999466950959488	0.999822316986496
18419	+	5624	3	1	0.999289267945984	0.999822316986496
18420	+	5624	2	2	0.999289267945984	0.999644633972992
18421	+	5624	2	2	0.999289267945984	0.999644633972992
18422	+	5624	2	2	0.999289267945984	0.999644633972992
18423	+	5624	2	2	0.999289267945984	0.999644633972992
18424	+	5624	2	2	0.999289267945984	0.999644633972992
18425	+	5624	2	2	0.999289267945984	0.999644633972992
18426	+	5624	2	2	0.999289267945984	0.999644633972992
18427	+	5624	2	2	0.999289267945984	0.999644633972992
18428	+	5624	2	2	0.999289267945984	0.999644633972992
18429	+	5624	2	2	0.999289267945984	0.999644633972992
18430	+	5624	2	2	0.999289267945984	0.999644633972992
18431	+	5624	2	2	0.999289267945984	0.999644633972992
18432	+	5624	2	2	0.999289267945984	0.999644633972992
18433	+	5624	2	2	0.999289267945984	0.999644633972992
18434	+	5625	1	2	0.999466950959488	0.999644633972992
18435	+	5625	1	2	0.999466950959488	0.999644633972992
18436	+	5625	1	2	0.999466950959488	0.999644633972992
18437	+	5626	0	2	0.999644633972992	0.999644633972992
18438	+	5623	3	2	0.99911158493248	0.999644633972992
18439	+	5623	3	2	0.99911158493248	0.999644633972992
18440	+	5623	4	1	0.99911158493248	0.999822316986496
18441	+	5623	4	1	0.99911158493248	0.999822316986496
18442	+	5623	4	1	0.99911158493248	0.999822316986496
18443	+	5621	5	2	0.998756218905473	0.999644633972992
18444	+	5621	5	2	0.998756218905473	0.999644633972992
18445	+	5621	5	2	0.998756218905473	0.999644633972992
18446	+	5621	5	2	0.998756218905473	0.999644633972992
18447	+	5621	5	2	0.998756218905473	0.999644633972992
18448	+	5620	6	2	0.998578535891969	0.999644633972992
18449	+	5620	6	2	0.998578535891969	0.999644633972992
18450	+	5620	6	2	0.998578535891969	0.999644633972992
18451	+	5620	6	2	0.998578535891969	0.999644633972992
18452	+	5620	6	2	0.998578535891969	0.999644633972992
18453	+	5620	6	2	0.998578535891969	0.999644633972992
18454	+	5620	6	2	0.998578535891969	0.999644633972992
18455	+	5620	5	3	0.998578535891969	0.999466950959488
18456	+	5620	5	3	0.998578535891969	0.999466950959488
18457	+	5620	5	3	0.998578535891969	0.999466950959488
18458	+	5623	2	3	0.99911158493248	0.999466950959488
18459	+	5623	2	3	0.99911158493248	0.999466950959488
18460	+	5623	2	3	0.99911158493248	0.999466950959488
18461	+	5623	2	3	0.99911158493248	0.999466950959488
18462	+	5622	3	3	0.998933901918977	0.999466950959488
18463	+	5623	3	2	0.99911158493248	0.999644633972992
18464	+	5623	2	3	0.99911158493248	0.999466950959488
18465	+	5623	2	3	0.99911158493248	0.999466950959488
18466	+	5623	2	3	0.99911158493248	0.999466950959488
18467	+	5621	4	3	0.998756218905473	0.999466950959488
18468	+	5622	3	3	0.998933901918977	0.999466950959488
18469	+	5617	8	3	0.998045486851457	0.999466950959488
18470	+	5617	8	3	0.998045486851457	0.999466950959488
18471	+	5617	8	3	0.998045486851457	0.999466950959488
18472	+	5617	8	3	0.998045486851457	0.999466950959488
18473	+	5617	8	3	0.998045486851457	0.999466950959488
18474	+	5617	8	3	0.998045486851457	0.999466950959488
18475	+	5617	8	3	0.998045486851457	0.999466950959488
18476	+	5616	9	3	0.997867803837953	0.999466950959488
18477	+	5616	9	3	0.997867803837953	0.999466950959488
18478	+	5616	9	3	0.997867803837953	0.999466950959488
18479	+	5616	9	3	0.997867803837953	0.999466950959488
18480	+	5616	9	3	0.997867803837953	0.999466950959488
18481	+	5616	9	3	0.997867803837953	0.999466950959488
18482	+	5615	10	3	0.997690120824449	0.999466950959488
18483	+	5615	10	3	0.997690120824449	0.999466950959488
18484	+	5615	10	3	0.997690120824449	0.999466950959488
18485	+	5613	12	3	0.997334754797441	0.999466950959488
18486	+	5607	17	4	0.996268656716418	0.999289267945984
18487	+	5609	11	8	0.996624022743426	0.998578535891969
18488	+	5609	10	9	0.996624022743426	0.998400852878465
18489	+	5612	7	9	0.997157071783937	0.998400852878465
18490	+	5612	7	9	0.997157071783937	0.998400852878465
18491	+	5612	7	9	0.997157071783937	0.998400852878465
18492	+	5612	7	9	0.997157071783937	0.998400852878465
18493	+	5612	7	9	0.997157071783937	0.998400852878465
18494	+	5612	7	9	0.997157071783937	0.998400852878465
18495	+	5612	8	8	0.997157071783937	0.998578535891969
18496	+	5613	7	8	0.997334754797441	0.998578535891969
18497	+	5613	7	8	0.997334754797441	0.998578535891969
18498	+	5614	6	8	0.997512437810945	0.998578535891969
18499	+	5614	6	8	0.997512437810945	0.998578535891969
18500	+	5613	7	8	0.997334754797441	0.998578535891969
18501	+	5613	7	8	0.997334754797441	0.998578535891969
18502	+	5616	4	8	0.997867803837953	0.998578535891969
18503	+	5616	4	8	0.997867803837953	0.998578535891969
18504	+	5616	4	8	0.997867803837953	0.998578535891969
18505	+	5617	3	8	0.998045486851457	0.998578535891969
18506	+	5617	9	2	0.998045486851457	0.999644633972992
18507	+	5623	3	2	0.99911158493248	0.999644633972992
18508	+	5623	3	2	0.99911158493248	0.999644633972992
18509	+	5625	2	1	0.999466950959488	0.999822316986496
18510	+	5625	2	1	0.999466950959488	0.999822316986496
18511	+	5626	1	1	0.999644633972992	0.999822316986496
18512	+	5626	1	1	0.999644633972992	0.999822316986496
18513	+	5626	1	1	0.999644633972992	0.999822316986496
18514	+	5626	1	1	0.999644633972992	0.999822316986496
18515	+	5625	2	1	0.999466950959488	0.999822316986496
18516	+	5625	2	1	0.999466950959488	0.999822316986496
18517	+	5625	2	1	0.999466950959488	0.999822316986496
18518	+	5624	3	1	0.999289267945984	0.999822316986496
18519	+	5624	3	1	0.999289267945984	0.999822316986496
18520	+	5625	3	0	0.999466950959488	1
18521	+	5626	1	1	0.999644633972992	0.999822316986496
18522	+	5626	1	1	0.999644633972992	0.999822316986496
18523	+	5626	1	1	0.999644633972992	0.999822316986496
18524	+	5626	1	1	0.999644633972992	0.999822316986496
18525	+	5626	1	1	0.999644633972992	0.999822316986496
18526	+	5626	1	1	0.999644633972992	0.999822316986496
18527	+	5626	1	1	0.999644633972992	0.999822316986496
18528	+	5626	1	1	0.999644633972992	0.999822316986496
18529	+	5626	1	1	0.999644633972992	0.999822316986496
18530	+	5626	1	1	0.999644633972992	0.999822316986496
18531	+	5626	1	1	0.999644633972992	0.999822316986496
18532	+	5626	1	1	0.999644633972992	0.999822316986496
18533	+	5626	1	1	0.999644633972992	0.999822316986496
18534	+	5626	1	1	0.999644633972992	0.999822316986496
18535	+	5627	0	1	0.999822316986496	0.999822316986496
18536	+	5625	2	1	0.999466950959488	0.999822316986496
18537	+	5625	2	1	0.999466950959488	0.999822316986496
18538	+	5623	4	1	0.99911158493248	0.999822316986496
18539	+	5623	4	1	0.99911158493248	0.999822316986496
18540	+	5623	4	1	0.99911158493248	0.999822316986496
18541	+	5623	5	0	0.99911158493248	1
18542	+	5623	5	0	0.99911158493248	1
18543	+	5623	5	0	0.99911158493248	1
18544	+	5624	4	0	0.999289267945984	1
18545	+	5624	4	0	0.999289267945984	1
18546	+	5624	4	0	0.999289267945984	1
18547	+	5624	4	0	0.999289267945984	1
18548	+	5624	4	0	0.999289267945984	1
18549	+	5619	9	0	0.998400852878465	1
18550	+	5619	9	0	0.998400852878465	1
18551	+	5616	12	0	0.997867803837953	1
18552	+	5616	12	0	0.997867803837953	1
18553	+	5616	12	0	0.997867803837953	1
18554	+	5616	12	0	0.997867803837953	1
18555	+	5616	12	0	0.997867803837953	1
18556	+	5618	10	0	0.998223169864961	1
18557	+	5618	10	0	0.998223169864961	1
18558	+	5620	8	0	0.998578535891969	1
18559	+	5620	8	0	0.998578535891969	1
18560	+	5620	8	0	0.998578535891969	1
18561	+	5620	8	0	0.998578535891969	1
18562	+	5620	8	0	0.998578535891969	1
18563	+	5619	8	1	0.998400852878465	0.999822316986496
18564	+	5616	11	1	0.997867803837953	0.999822316986496
18565	+	5616	11	1	0.997867803837953	0.999822316986496
18566	+	5615	12	1	0.997690120824449	0.999822316986496
18567	+	5615	12	1	0.997690120824449	0.999822316986496
18568	+	5615	12	1	0.997690120824449	0.999822316986496
18569	+	5620	7	1	0.998578535891969	0.999822316986496
18570	+	5619	8	1	0.998400852878465	0.999822316986496
18571	+	5621	6	1	0.998756218905473	0.999822316986496
18572	+	5621	6	1	0.998756218905473	0.999822316986496
18573	+	5621	6	1	0.998756218905473	0.999822316986496
18574	+	5620	7	1	0.998578535891969	0.999822316986496
18575	+	5620	6	2	0.998578535891969	0.999644633972992
18576	+	5619	7	2	0.998400852878465	0.999644633972992
18577	+	5619	6	3	0.998400852878465	0.999466950959488
18578	+	5619	6	3	0.998400852878465	0.999466950959488
18579	+	5619	6	3	0.998400852878465	0.999466950959488
18580	+	5619	6	3	0.998400852878465	0.999466950959488
18581	+	5619	6	3	0.998400852878465	0.999466950959488
18582	+	5619	6	3	0.998400852878465	0.999466950959488
18583	+	5620	5	3	0.998578535891969	0.999466950959488
18584	+	5620	5	3	0.998578535891969	0.999466950959488
18585	+	5620	5	3	0.998578535891969	0.999466950959488
18586	+	5621	4	3	0.998756218905473	0.999466950959488
18587	+	5621	4	3	0.998756218905473	0.999466950959488
18588	+	5621	4	3	0.998756218905473	0.999466950959488
18589	+	5621	4	3	0.998756218905473	0.999466950959488
18590	+	5622	3	3	0.998933901918977	0.999466950959488
18591	+	5622	3	3	0.998933901918977	0.999466950959488
18592	+	5622	3	3	0.998933901918977	0.999466950959488
18593	+	5621	4	3	0.998756218905473	0.999466950959488
18594	+	5621	5	2	0.998756218905473	0.999644633972992
18595	+	5622	4	2	0.998933901918977	0.999644633972992
18596	+	5621	4	3	0.998756218905473	0.999466950959488
18597	+	5621	4	3	0.998756218905473	0.999466950959488
18598	+	5621	4	3	0.998756218905473	0.999466950959488
18599	+	5621	4	3	0.998756218905473	0.999466950959488
18600	+	5621	4	3	0.998756218905473	0.999466950959488
18601	+	5621	4	3	0.998756218905473	0.999466950959488
18602	+	5621	4	3	0.998756218905473	0.999466950959488
18603	+	5621	5	2	0.998756218905473	0.999644633972992
18604	+	5625	1	2	0.999466950959488	0.999644633972992
18605	+	5625	1	2	0.999466950959488	0.999644633972992
