14,1560.122,37,6260,5951,8465,8046,11706,10585,10506,9332,13658,11813,13496,11401,11175,9893,12737,11372,,,,,,,,,5678,5745,7151,7840,8708,11659,7869,9519,10124,12238,9673,11673,8656,9985,8921,10350,,,,,,,,,6104,5676,7970,7900,13757,13247,10825,11111,15573,15255,15209,14693,11756,11074,15681,15215,,,,,,,,,5776,5697,7991,7395,12963,12128,10780,9502,13862,13282,14571,13316,11383,10154,14608,12767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1680.137,36.9,6251,5956,8550,8115,12264,11032,10850,9679,14361,12482,14183,11944,11565,10265,13362,11953,,,,,,,,,5709,5732,7230,7940,8977,12157,8106,9910,10606,12905,10094,12354,8886,10378,9264,10931,,,,,,,,,6161,5665,8035,7986,14644,14155,11394,11691,16922,16496,16353,15890,12425,11755,16895,16496,,,,,,,,,5781,5641,8026,7528,13930,12943,11337,10014,14927,14437,15622,14414,12017,10750,15757,13788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1800.164,37,6274,5960,8675,8192,12764,11475,11232,10005,15100,13143,14868,12529,12024,10595,14046,12509,,,,,,,,,5691,5716,7329,8018,9303,12726,8324,10206,10983,13570,10494,12950,9169,10718,9633,11514,,,,,,,,,6195,5709,8175,8113,15737,15074,12049,12288,18302,17756,17670,17252,13120,12581,18267,17782,,,,,,,,,5782,5714,8154,7534,14801,13827,11908,10496,16041,15425,16800,15520,12660,11411,16943,14947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1920.176,36.9,6248,5944,8747,8293,13321,11894,11647,10355,15858,13898,15600,13097,12534,11034,14691,13072,,,,,,,,,5648,5791,7338,8100,9541,13158,8468,10497,11438,14175,10844,13541,9420,11103,9896,11914,,,,,,,,,6180,5743,8286,8184,16665,16090,12589,12916,19573,19039,18901,18353,13773,13264,19493,19071,,,,,,,,,5840,5675,8269,7690,15670,14679,12457,11021,17185,16555,17913,16643,13367,12095,18041,15993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2040.19,37,6244,5957,8883,8344,13863,12413,11964,10619,16595,14723,16242,13767,12975,11420,15385,13748,,,,,,,,,5720,5844,7462,8202,9863,13723,8697,10882,11969,14885,11281,14269,9790,11582,10355,12437,,,,,,,,,6186,5741,8326,8284,17651,17055,13292,13558,20954,20450,20172,19654,14599,14007,20833,20348,,,,,,,,,5810,5726,8346,7747,16676,15555,13084,11537,18402,17750,19173,17894,14037,12824,19356,17154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2160.221,37,6279,5949,8934,8441,14439,12847,12383,10933,17429,15791,16999,14362,13436,11815,16021,14334,,,,,,,,,5727,5888,7473,8258,10157,14215,8904,11186,12294,15485,11682,14877,10023,11878,10586,12961,,,,,,,,,6175,5728,8432,8314,18659,17995,13893,14222,22389,21718,21493,20979,15347,14795,22166,21767,,,,,,,,,5833,5690,8415,7798,17609,16480,13698,12037,19559,19101,20307,19090,14754,13503,20521,18485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2280.232,37,6306,5983,9002,8479,14962,13316,12756,11252,18100,16778,17628,15019,13899,12171,16747,14955,,,,,,,,,5755,6027,7586,8365,10436,14732,9114,11528,12746,16217,12063,15565,10401,12310,10966,13490,,,,,,,,,6152,5754,8530,8455,19687,18982,14556,14846,23802,23094,23000,22360,16052,15549,23577,23177,,,,,,,,,5889,5757,8517,7887,18548,17378,14244,12629,20747,20307,21488,20374,15397,14289,21705,19568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2400.247,37,6309,5994,9068,8609,15533,13761,13113,11627,18929,17616,18321,15668,14306,12558,17417,15594,,,,,,,,,5730,6043,7644,8468,10801,15293,9270,11912,13227,16923,12543,16209,10569,12644,11352,14077,,,,,,,,,6163,5784,8613,8493,20753,19943,15218,15469,25356,24487,24332,23741,16849,16365,25056,24620,,,,,,,,,5882,5742,8643,7959,19524,18275,14944,13213,22013,21580,22777,21665,16169,15006,23091,20870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2520.254,36.9,6306,5979,9128,8661,16055,14277,13464,11936,19657,18237,19069,16374,14769,12907,18089,16312,,,,,,,,,5754,6103,7693,8539,11130,15713,9540,12252,13639,17569,12877,16845,10972,13077,11668,14489,,,,,,,,,6194,5786,8718,8575,21976,21039,15905,16199,26769,25967,25784,25323,17655,17101,26366,26075,,,,,,,,,5887,5764,8671,8068,20477,19254,15502,13766,23204,22765,24086,22778,16823,15810,24347,22137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2640.258,36.9,6263,5926,9159,8728,16642,14681,13841,12260,20404,18967,19717,17167,15221,13341,18782,17043,,,,,,,,,5687,6131,7765,8609,11374,16250,9712,12628,14017,18339,13328,17579,11246,13477,12042,15126,,,,,,,,,6135,5784,8742,8743,23059,22052,16634,16824,28185,27377,27295,26924,18421,17965,27880,27365,,,,,,,,,5920,5774,8668,8007,21382,20262,16093,14402,24396,24159,25264,24163,17521,16510,25422,23504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2760.259,37.1,6242,5934,9249,8809,17211,15125,14212,12575,21202,19536,20464,17965,15716,13692,19558,17710,,,,,,,,,5699,6093,7881,8680,11697,16791,9912,12987,14478,18967,13750,18318,11538,13987,12411,15714,,,,,,,,,6166,5817,8868,8765,24242,23203,17350,17581,29759,28900,28701,28728,19258,18825,29390,28886,,,,,,,,,5908,5755,8718,8129,22434,21139,16782,14922,25590,25565,26591,25406,18374,17268,26721,24595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2880.275,37.1,6257,5930,9292,8855,17755,15586,14647,12890,22008,20168,21127,18648,16193,14097,20228,18392,,,,,,,,,5740,6102,7974,8752,12018,17364,10115,13329,14928,19764,14148,19008,11844,14358,12793,16248,,,,,,,,,6173,5818,8885,8810,25339,24138,18002,18174,31203,30221,30154,30541,20010,19637,30823,30275,,,,,,,,,5925,5749,8792,8141,23268,21929,17289,15502,26864,26818,27752,26764,19063,18126,27948,25656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3000.289,37,6259,5924,9388,8866,18350,16149,15040,13225,22694,20776,21821,19400,16717,14508,20963,19125,,,,,,,,,5687,6115,8019,8834,12364,17861,10303,13666,15328,20372,14576,19781,12130,14723,13131,16794,,,,,,,,,6166,5833,8997,8894,26393,25313,18713,18902,32794,31754,31653,32469,20921,20754,32401,31891,,,,,,,,,5892,5788,8900,8208,24364,22993,18056,16083,28094,28072,29185,27886,19882,18825,29315,27018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3120.297,36.9,6268,5939,9431,8940,18996,16601,15424,13551,23587,21368,22498,20124,17126,14934,21666,19706,,,,,,,,,5699,6090,8082,8896,12655,18478,10513,14043,15852,21153,15027,20531,12381,15209,13485,17419,,,,,,,,,6179,5848,9037,8990,27513,26302,19369,19564,34337,33151,33071,34518,21766,21738,33835,33407,,,,,,,,,5904,5802,8907,8259,25436,23999,18667,16662,29451,29486,30488,29347,20757,19670,30641,28775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3240.306,37,6207,5938,9463,8965,19413,17092,15820,13900,24317,21961,23217,20856,17526,15338,22205,20224,,,,,,,,,5655,6072,8124,8905,12935,18944,10726,14364,16308,21781,15460,21272,12602,15495,13867,18022,,,,,,,,,6156,5815,9097,9021,28689,27462,20151,20343,35931,34635,34607,36380,22590,22814,35368,34954,,,,,,,,,5915,5811,8960,8350,26469,24902,19358,17278,30618,30843,31590,30688,21571,20420,32003,29864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3360.313,37,6232,5924,9606,9097,20066,17609,16198,14175,25056,22620,23829,21444,18036,15832,22925,20816,,,,,,,,,5695,6100,8202,9003,13242,19538,10890,14709,16752,22546,15817,22050,12823,15931,14244,18601,,,,,,,,,6224,5866,9175,9074,29710,28472,20859,21100,37331,36166,36141,37971,23466,24064,37061,36374,,,,,,,,,5963,5824,9071,8389,27469,26039,20064,17945,31948,32314,33158,32136,22519,21292,33491,31374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3480.315,37,6223,5928,9735,9095,20648,17994,16569,14566,25787,23146,24445,22107,18502,16177,23616,21388,,,,,,,,,5675,6129,8277,9122,13579,20182,11138,15165,17197,23370,16289,22829,13127,16444,14598,19147,,,,,,,,,6210,5855,9236,9159,30906,29576,21734,21816,39096,37829,37692,39644,24346,25403,38595,38030,,,,,,,,,5964,5873,9138,8429,28537,27012,20670,18536,33283,33811,34548,33553,23289,22125,34855,32638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3600.327,37,6226,5926,9714,9130,21268,18578,16970,14961,26649,23817,25122,22823,18966,16602,24261,21921,,,,,,,,,5686,6157,8345,9252,13960,20662,11341,15558,17807,24142,16744,23728,13366,16884,15050,19763,,,,,,,,,6253,5913,9328,9202,32044,30606,22406,22477,40735,39122,39215,41321,25116,26728,40232,39594,,,,,,,,,5934,5875,9223,8487,29517,28056,21467,19210,34476,35160,35842,34877,24064,22962,36287,33998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3720.336,37,6286,5939,9739,9274,21799,19121,17378,15262,27464,24440,26041,23486,19427,17070,24992,22533,,,,,,,,,5716,6139,8397,9341,14315,21443,11604,15979,18282,25039,17191,24477,13559,17402,15400,20326,,,,,,,,,6228,5908,9374,9290,33182,31762,23227,23201,42303,40778,40669,42837,26083,28141,41842,41267,,,,,,,,,5986,5879,9225,8539,30543,28976,22104,19933,35840,36575,37185,36291,24887,23869,37620,35259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3840.353,37,6214,5920,9734,9263,22356,19583,17624,15620,27909,25071,26647,24047,19798,17548,25559,23093,,,,,,,,,5687,6127,8319,9298,14534,21821,11744,16332,18557,25572,17694,25050,13774,17700,15824,21085,,,,,,,,,6231,5906,9457,9289,34383,32915,23892,23962,43853,42323,42310,44188,26905,29114,43291,42882,,,,,,,,,6017,5885,9291,8550,31363,29987,22782,20531,37294,37796,38453,37483,25474,24648,38878,36829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3960.365,37,6190,5904,9814,9363,22902,20065,18054,15966,28667,25651,27361,24652,20289,17945,26121,23595,,,,,,,,,5632,6085,8383,9358,14802,22273,11916,16579,19014,26362,17994,25739,14079,18157,16238,21695,,,,,,,,,6170,5893,9536,9409,35447,34158,24658,24645,45518,43833,43943,45693,27841,30239,44967,44552,,,,,,,,,6034,5846,9299,8641,32509,30870,23385,21074,38407,39047,39614,38838,26253,25552,40317,38309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4080.366,37,6249,5912,9886,9374,23505,20482,18425,16300,29424,26269,27928,25212,20751,18431,26826,24052,,,,,,,,,5621,6108,8391,9374,15163,22734,12095,17029,19457,27054,18524,26524,14269,18653,16626,22276,,,,,,,,,6224,5901,9533,9383,36537,35043,25401,25365,47288,45320,45415,47152,28720,31189,46489,45915,,,,,,,,,5993,5869,9377,8637,33497,31898,23990,21751,39603,40584,40975,40278,27092,26340,41441,39535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4200.377,36.9,6235,5914,9840,9479,24171,21032,18742,16718,30260,26979,28648,25833,21141,18804,27361,24646,,,,,,,,,5623,6103,8540,9501,15471,23372,12307,17393,19974,27836,18913,27208,14548,19068,17001,23033,,,,,,,,,6234,5912,9601,9511,37658,36099,26130,26148,49115,46807,46912,48525,29600,32194,48046,47538,,,,,,,,,6004,5910,9378,8669,34491,32792,24582,22511,40965,42083,42361,41727,27817,27244,42794,40768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4320.384,37,6203,5877,9921,9481,24807,21547,19188,17117,30981,27459,29347,26440,21609,19192,28111,25233,,,,,,,,,5611,6113,8490,9532,15860,23922,12529,17796,20463,28622,19379,27935,14790,19546,17385,23647,,,,,,,,,6215,5896,9703,9575,38881,37381,26904,26973,50900,48487,48532,49862,30522,33009,49934,49456,,,,,,,,,6017,5930,9477,8705,35693,33885,25273,23050,42196,43401,43853,43118,28546,28175,44316,42357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4440.388,37,6208,5882,9963,9550,25348,21983,19489,17385,31657,28074,30060,27004,22001,19572,28710,25749,,,,,,,,,5606,6138,8546,9587,16215,24552,12789,18197,20912,29377,19749,28653,15062,19992,17763,24203,,,,,,,,,6237,5934,9743,9617,39921,38520,27807,27675,52642,50013,50239,51261,31402,33913,51331,51074,,,,,,,,,6016,5912,9550,8754,36545,34797,25987,23676,43493,44902,45043,44581,29395,29025,45592,43533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4560.399,37,6184,5882,9997,9562,25901,22528,19911,17743,32388,28681,30702,27518,22480,20046,29312,26229,,,,,,,,,5595,6081,8598,9637,16545,25086,12962,18570,21468,30083,20186,29301,15323,20463,18114,24832,,,,,,,,,6221,5958,9760,9658,41022,39470,28614,28473,54449,51630,51761,52735,32303,34650,53058,52809,,,,,,,,,6033,5954,9612,8822,37689,35878,26676,24436,45052,46447,46445,46081,30181,29996,47102,45022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
